t(s)	ch1x	ch1y
1.311870e+01	-9.149597e-01	-4.035453e-01
1.311895e+01	-9.135455e-01	-4.067366e-01
1.311920e+01	-9.121201e-01	-4.099230e-01
1.311946e+01	-9.106837e-01	-4.131044e-01
1.311979e+01	-9.092361e-01	-4.162808e-01
1.312007e+01	-9.077775e-01	-4.194521e-01
1.313424e+01	-9.063078e-01	-4.226183e-01
1.313447e+01	-9.048271e-01	-4.257793e-01
1.313469e+01	-9.033353e-01	-4.289351e-01
1.313490e+01	-9.018325e-01	-4.320857e-01
1.313511e+01	-9.003188e-01	-4.352311e-01
1.313531e+01	-8.987940e-01	-4.383711e-01
1.313552e+01	-8.972584e-01	-4.415059e-01
1.313609e+01	-8.957118e-01	-4.446352e-01
1.314996e+01	-8.941542e-01	-4.477591e-01
1.315028e+01	-8.925858e-01	-4.508775e-01
1.315061e+01	-8.910065e-01	-4.539905e-01
1.315087e+01	-8.894164e-01	-4.570979e-01
1.315112e+01	-8.878154e-01	-4.601998e-01
1.315134e+01	-8.862036e-01	-4.632960e-01
1.315156e+01	-8.845810e-01	-4.663866e-01
1.315201e+01	-8.829476e-01	-4.694716e-01
1.316545e+01	-8.813035e-01	-4.725508e-01
1.316578e+01	-8.796486e-01	-4.756242e-01
1.316614e+01	-8.779830e-01	-4.786919e-01
1.316645e+01	-8.763067e-01	-4.817537e-01
1.316670e+01	-8.746197e-01	-4.848096e-01
1.316695e+01	-8.729221e-01	-4.878597e-01
1.316723e+01	-8.712138e-01	-4.909038e-01
1.316801e+01	-8.694949e-01	-4.939419e-01
1.318110e+01	-8.677655e-01	-4.969740e-01
1.318157e+01	-8.660254e-01	-5.000000e-01
1.318190e+01	-8.642748e-01	-5.030199e-01
1.318222e+01	-8.625137e-01	-5.060338e-01
1.318251e+01	-8.607420e-01	-5.090414e-01
1.318279e+01	-8.589599e-01	-5.120429e-01
1.318305e+01	-8.571673e-01	-5.150381e-01
1.318402e+01	-8.553643e-01	-5.180270e-01
1.319617e+01	-8.535508e-01	-5.210096e-01
1.319654e+01	-8.517269e-01	-5.239859e-01
1.319692e+01	-8.498927e-01	-5.269558e-01
1.319732e+01	-8.480481e-01	-5.299193e-01
1.319765e+01	-8.461932e-01	-5.328763e-01
1.319800e+01	-8.443279e-01	-5.358268e-01
1.319831e+01	-8.424524e-01	-5.387708e-01
1.321165e+01	-8.405666e-01	-5.417082e-01
1.321196e+01	-8.386706e-01	-5.446390e-01
1.321260e+01	-8.367643e-01	-5.475632e-01
1.321301e+01	-8.348479e-01	-5.504807e-01
1.321336e+01	-8.329212e-01	-5.533915e-01
1.321367e+01	-8.309845e-01	-5.562956e-01
1.321396e+01	-8.290376e-01	-5.591929e-01
1.321425e+01	-8.270806e-01	-5.620834e-01
1.322750e+01	-8.251135e-01	-5.649670e-01
1.322788e+01	-8.231364e-01	-5.678437e-01
1.322830e+01	-8.211492e-01	-5.707136e-01
1.322870e+01	-8.191520e-01	-5.735764e-01
1.322911e+01	-8.171449e-01	-5.764323e-01
1.322950e+01	-8.151278e-01	-5.792812e-01
1.322984e+01	-8.131008e-01	-5.821230e-01
1.323017e+01	-8.110638e-01	-5.849577e-01
1.324268e+01	-8.090170e-01	-5.877853e-01
1.324311e+01	-8.069603e-01	-5.906057e-01
1.324343e+01	-8.048938e-01	-5.934189e-01
1.324372e+01	-8.028175e-01	-5.962249e-01
1.324402e+01	-8.007314e-01	-5.990236e-01
1.324433e+01	-7.986355e-01	-6.018150e-01
1.324464e+01	-7.965299e-01	-6.045991e-01
1.325740e+01	-7.944146e-01	-6.073758e-01
1.325768e+01	-7.922896e-01	-6.101452e-01
1.325797e+01	-7.901550e-01	-6.129071e-01
1.325828e+01	-7.880108e-01	-6.156615e-01
1.325856e+01	-7.858569e-01	-6.184084e-01
1.325885e+01	-7.836935e-01	-6.211478e-01
1.325914e+01	-7.815205e-01	-6.238796e-01
1.326013e+01	-7.793380e-01	-6.266038e-01
1.327258e+01	-7.771460e-01	-6.293204e-01
1.327288e+01	-7.749445e-01	-6.320293e-01
1.327318e+01	-7.727336e-01	-6.347305e-01
1.327349e+01	-7.705132e-01	-6.374240e-01
1.327380e+01	-7.682835e-01	-6.401097e-01
1.327411e+01	-7.660444e-01	-6.427876e-01
1.327440e+01	-7.637960e-01	-6.454577e-01
1.328792e+01	-7.615383e-01	-6.481199e-01
1.328820e+01	-7.592713e-01	-6.507742e-01
1.328849e+01	-7.569951e-01	-6.534206e-01
1.328879e+01	-7.547096e-01	-6.560590e-01
1.328908e+01	-7.524149e-01	-6.586895e-01
1.328935e+01	-7.501111e-01	-6.613119e-01
1.328960e+01	-7.477981e-01	-6.639262e-01
1.329005e+01	-7.454760e-01	-6.665325e-01
1.330317e+01	-7.431448e-01	-6.691306e-01
1.330337e+01	-7.408046e-01	-6.717206e-01
1.330358e+01	-7.384553e-01	-6.743024e-01
1.330378e+01	-7.360971e-01	-6.768760e-01
1.330398e+01	-7.337299e-01	-6.794413e-01
1.330417e+01	-7.313537e-01	-6.819984e-01
1.330436e+01	-7.289686e-01	-6.845471e-01
1.331814e+01	-7.265747e-01	-6.870875e-01
1.331832e+01	-7.241719e-01	-6.896195e-01
1.331850e+01	-7.217602e-01	-6.921432e-01
1.331868e+01	-7.193398e-01	-6.946584e-01
1.331886e+01	-7.169106e-01	-6.971651e-01
1.331905e+01	-7.144727e-01	-6.996633e-01
1.331925e+01	-7.120260e-01	-7.021531e-01
1.332005e+01	-7.095707e-01	-7.046342e-01
1.333339e+01	-7.071068e-01	-7.071068e-01
1.333360e+01	-7.046342e-01	-7.095707e-01
1.333381e+01	-7.021531e-01	-7.120260e-01
1.333403e+01	-6.996633e-01	-7.144727e-01
1.333421e+01	-6.971651e-01	-7.169106e-01
1.333438e+01	-6.946584e-01	-7.193398e-01
1.333455e+01	-6.921432e-01	-7.217602e-01
1.334898e+01	-6.896195e-01	-7.241719e-01
1.334929e+01	-6.870875e-01	-7.265747e-01
1.334966e+01	-6.845471e-01	-7.289686e-01
1.334997e+01	-6.819984e-01	-7.313537e-01
1.335023e+01	-6.794413e-01	-7.337299e-01
1.335046e+01	-6.768760e-01	-7.360971e-01
1.335069e+01	-6.743024e-01	-7.384553e-01
1.335089e+01	-6.717206e-01	-7.408046e-01
1.335201e+01	-6.691306e-01	-7.431448e-01
1.336447e+01	-6.665325e-01	-7.454760e-01
1.336473e+01	-6.639262e-01	-7.477981e-01
1.336498e+01	-6.613119e-01	-7.501111e-01
1.336523e+01	-6.586895e-01	-7.524149e-01
1.336547e+01	-6.560590e-01	-7.547096e-01
1.336572e+01	-6.534206e-01	-7.569951e-01
1.336603e+01	-6.507742e-01	-7.592713e-01
1.338069e+01	-6.481199e-01	-7.615383e-01
1.338123e+01	-6.454577e-01	-7.637960e-01
1.338161e+01	-6.427876e-01	-7.660444e-01
1.338198e+01	-6.401097e-01	-7.682835e-01
1.338229e+01	-6.374240e-01	-7.705132e-01
1.338257e+01	-6.347305e-01	-7.727336e-01
1.338286e+01	-6.320293e-01	-7.749445e-01
1.338311e+01	-6.293204e-01	-7.771460e-01
1.338403e+01	-6.266038e-01	-7.793380e-01
1.339642e+01	-6.238796e-01	-7.815205e-01
1.339677e+01	-6.211478e-01	-7.836935e-01
1.339711e+01	-6.184084e-01	-7.858569e-01
1.339757e+01	-6.156615e-01	-7.880108e-01
1.339790e+01	-6.129071e-01	-7.901550e-01
1.339823e+01	-6.101452e-01	-7.922896e-01
1.339853e+01	-6.073758e-01	-7.944146e-01
1.341206e+01	-6.045991e-01	-7.965299e-01
1.341246e+01	-6.018150e-01	-7.986355e-01
1.341284e+01	-5.990236e-01	-8.007314e-01
1.341318e+01	-5.962249e-01	-8.028175e-01
1.341363e+01	-5.934189e-01	-8.048938e-01
1.341399e+01	-5.906057e-01	-8.069603e-01
1.341427e+01	-5.877853e-01	-8.090170e-01
1.341452e+01	-5.849577e-01	-8.110638e-01
1.342737e+01	-5.821230e-01	-8.131008e-01
1.342768e+01	-5.792812e-01	-8.151278e-01
1.342815e+01	-5.764323e-01	-8.171449e-01
1.342858e+01	-5.735764e-01	-8.191520e-01
1.342898e+01	-5.707136e-01	-8.211492e-01
1.342933e+01	-5.678437e-01	-8.231364e-01
1.342968e+01	-5.649670e-01	-8.251135e-01
1.343011e+01	-5.620834e-01	-8.270806e-01
1.344307e+01	-5.591929e-01	-8.290376e-01
1.344341e+01	-5.562956e-01	-8.309845e-01
1.344377e+01	-5.533915e-01	-8.329212e-01
1.344412e+01	-5.504807e-01	-8.348479e-01
1.344449e+01	-5.475632e-01	-8.367643e-01
1.344487e+01	-5.446390e-01	-8.386706e-01
1.344518e+01	-5.417082e-01	-8.405666e-01
1.344607e+01	-5.387708e-01	-8.424524e-01
1.345815e+01	-5.358268e-01	-8.443279e-01
1.345839e+01	-5.328763e-01	-8.461932e-01
1.345865e+01	-5.299193e-01	-8.480481e-01
1.345889e+01	-5.269558e-01	-8.498927e-01
1.345916e+01	-5.239859e-01	-8.517269e-01
1.345942e+01	-5.210096e-01	-8.535508e-01
1.346008e+01	-5.180270e-01	-8.553643e-01
1.347364e+01	-5.150381e-01	-8.571673e-01
1.347392e+01	-5.120429e-01	-8.589599e-01
1.347419e+01	-5.090414e-01	-8.607420e-01
1.347447e+01	-5.060338e-01	-8.625137e-01
1.347475e+01	-5.030199e-01	-8.642748e-01
1.347503e+01	-5.000000e-01	-8.660254e-01
1.347527e+01	-4.969740e-01	-8.677655e-01
1.347603e+01	-4.939419e-01	-8.694949e-01
1.348904e+01	-4.909038e-01	-8.712138e-01
1.348926e+01	-4.878597e-01	-8.729221e-01
1.348947e+01	-4.848096e-01	-8.746197e-01
1.348969e+01	-4.817537e-01	-8.763067e-01
1.348991e+01	-4.786919e-01	-8.779830e-01
1.349011e+01	-4.756242e-01	-8.796486e-01
1.349031e+01	-4.725508e-01	-8.813035e-01
1.350419e+01	-4.694716e-01	-8.829476e-01
1.350434e+01	-4.663866e-01	-8.845810e-01
1.350449e+01	-4.632960e-01	-8.862036e-01
1.350465e+01	-4.601998e-01	-8.878154e-01
1.350480e+01	-4.570979e-01	-8.894164e-01
1.350495e+01	-4.539905e-01	-8.910065e-01
1.350512e+01	-4.508775e-01	-8.925858e-01
1.350601e+01	-4.477591e-01	-8.941542e-01
1.352006e+01	-4.446352e-01	-8.957118e-01
1.352023e+01	-4.415059e-01	-8.972584e-01
1.352040e+01	-4.383711e-01	-8.987940e-01
1.352057e+01	-4.352311e-01	-9.003188e-01
1.352074e+01	-4.320857e-01	-9.018325e-01
1.352092e+01	-4.289351e-01	-9.033353e-01
1.352108e+01	-4.257793e-01	-9.048271e-01
1.352195e+01	-4.226183e-01	-9.063078e-01
1.353615e+01	-4.194521e-01	-9.077775e-01
1.353634e+01	-4.162808e-01	-9.092361e-01
1.353653e+01	-4.131044e-01	-9.106837e-01
1.353672e+01	-4.099230e-01	-9.121201e-01
1.353693e+01	-4.067366e-01	-9.135455e-01
1.353712e+01	-4.035453e-01	-9.149597e-01
1.353729e+01	-4.003490e-01	-9.163627e-01
1.353799e+01	-3.971479e-01	-9.177546e-01
1.355109e+01	-3.939419e-01	-9.191353e-01
1.355127e+01	-3.907311e-01	-9.205049e-01
1.355144e+01	-3.875156e-01	-9.218632e-01
1.355160e+01	-3.842953e-01	-9.232102e-01
1.355176e+01	-3.810704e-01	-9.245460e-01
1.355192e+01	-3.778408e-01	-9.258706e-01
1.355208e+01	-3.746066e-01	-9.271839e-01
1.356669e+01	-3.713678e-01	-9.284858e-01
1.356690e+01	-3.681246e-01	-9.297765e-01
1.356710e+01	-3.648768e-01	-9.310558e-01
1.356729e+01	-3.616246e-01	-9.323238e-01
1.356749e+01	-3.583679e-01	-9.335804e-01
1.356767e+01	-3.551070e-01	-9.348257e-01
1.356785e+01	-3.518416e-01	-9.360595e-01
1.356802e+01	-3.485720e-01	-9.372820e-01
1.358260e+01	-3.452982e-01	-9.384930e-01
1.358281e+01	-3.420201e-01	-9.396926e-01
1.358301e+01	-3.387379e-01	-9.408808e-01
1.358321e+01	-3.354516e-01	-9.420575e-01
1.358340e+01	-3.321611e-01	-9.432227e-01
1.358363e+01	-3.288666e-01	-9.443764e-01
1.358382e+01	-3.255682e-01	-9.455186e-01
1.358400e+01	-3.222657e-01	-9.466493e-01
1.359865e+01	-3.189593e-01	-9.477684e-01
1.359896e+01	-3.156490e-01	-9.488760e-01
1.359925e+01	-3.123349e-01	-9.499721e-01
1.359953e+01	-3.090170e-01	-9.510565e-01
1.359981e+01	-3.056953e-01	-9.521294e-01
1.360009e+01	-3.023699e-01	-9.531907e-01
1.360032e+01	-2.990408e-01	-9.542403e-01
1.360055e+01	-2.957081e-01	-9.552784e-01
1.361412e+01	-2.923717e-01	-9.563048e-01
1.361461e+01	-2.890318e-01	-9.573195e-01
1.361502e+01	-2.856884e-01	-9.583226e-01
1.361537e+01	-2.823415e-01	-9.593140e-01
1.361570e+01	-2.789911e-01	-9.602937e-01
1.361602e+01	-2.756374e-01	-9.612617e-01
1.361630e+01	-2.722802e-01	-9.622180e-01
1.361656e+01	-2.689198e-01	-9.631626e-01
1.362928e+01	-2.655561e-01	-9.640954e-01
1.362975e+01	-2.621892e-01	-9.650165e-01
1.363022e+01	-2.588190e-01	-9.659258e-01
1.363072e+01	-2.554458e-01	-9.668234e-01
1.363123e+01	-2.520694e-01	-9.677092e-01
1.363159e+01	-2.486899e-01	-9.685832e-01
1.363193e+01	-2.453074e-01	-9.694453e-01
1.363226e+01	-2.419219e-01	-9.702957e-01
1.364507e+01	-2.385335e-01	-9.711343e-01
1.364555e+01	-2.351421e-01	-9.719610e-01
1.364605e+01	-2.317479e-01	-9.727759e-01
1.364648e+01	-2.283509e-01	-9.735789e-01
1.364690e+01	-2.249511e-01	-9.743701e-01
1.364728e+01	-2.215485e-01	-9.751494e-01
1.364762e+01	-2.181432e-01	-9.759168e-01
1.364811e+01	-2.147353e-01	-9.766723e-01
1.366024e+01	-2.113248e-01	-9.774159e-01
1.366063e+01	-2.079117e-01	-9.781476e-01
1.366105e+01	-2.044961e-01	-9.788674e-01
1.366142e+01	-2.010779e-01	-9.795752e-01
1.366176e+01	-1.976573e-01	-9.802712e-01
1.366208e+01	-1.942344e-01	-9.809552e-01
1.366238e+01	-1.908090e-01	-9.816272e-01
1.367585e+01	-1.873813e-01	-9.822873e-01
1.367614e+01	-1.839514e-01	-9.829353e-01
1.367645e+01	-1.805191e-01	-9.835715e-01
1.367675e+01	-1.770847e-01	-9.841956e-01
1.367702e+01	-1.736482e-01	-9.848078e-01
1.367727e+01	-1.702095e-01	-9.854079e-01
1.367751e+01	-1.667687e-01	-9.859960e-01
1.367800e+01	-1.633260e-01	-9.865722e-01
1.369119e+01	-1.598812e-01	-9.871363e-01
1.369145e+01	-1.564345e-01	-9.876883e-01
1.369171e+01	-1.529858e-01	-9.882284e-01
1.369198e+01	-1.495353e-01	-9.887564e-01
1.369225e+01	-1.460830e-01	-9.892723e-01
1.369251e+01	-1.426289e-01	-9.897762e-01
1.369281e+01	-1.391731e-01	-9.902681e-01
1.369409e+01	-1.357156e-01	-9.907478e-01
1.370693e+01	-1.322564e-01	-9.912155e-01
1.370737e+01	-1.287956e-01	-9.916712e-01
1.370770e+01	-1.253332e-01	-9.921147e-01
1.370797e+01	-1.218693e-01	-9.925462e-01
1.370824e+01	-1.184040e-01	-9.929655e-01
1.370851e+01	-1.149372e-01	-9.933728e-01
1.370879e+01	-1.114689e-01	-9.937679e-01
1.372212e+01	-1.079994e-01	-9.941510e-01
1.372237e+01	-1.045285e-01	-9.945219e-01
1.372262e+01	-1.010563e-01	-9.948807e-01
1.372288e+01	-9.758290e-02	-9.952274e-01
1.372313e+01	-9.410831e-02	-9.955620e-01
1.372336e+01	-9.063258e-02	-9.958844e-01
1.372358e+01	-8.715574e-02	-9.961947e-01
1.372402e+01	-8.367784e-02	-9.964929e-01
1.373746e+01	-8.019892e-02	-9.967789e-01
1.373766e+01	-7.671903e-02	-9.970528e-01
1.373787e+01	-7.323820e-02	-9.973145e-01
1.373808e+01	-6.975647e-02	-9.975641e-01
1.373828e+01	-6.627390e-02	-9.978015e-01
1.373849e+01	-6.279052e-02	-9.980267e-01
1.373870e+01	-5.930637e-02	-9.982398e-01
1.375332e+01	-5.582150e-02	-9.984408e-01
1.375350e+01	-5.233596e-02	-9.986295e-01
1.375367e+01	-4.884977e-02	-9.988061e-01
1.375385e+01	-4.536299e-02	-9.989706e-01
1.375403e+01	-4.187565e-02	-9.991228e-01
1.375422e+01	-3.838781e-02	-9.992629e-01
1.375441e+01	-3.489950e-02	-9.993908e-01
1.375460e+01	-3.141076e-02	-9.995066e-01
1.376875e+01	-2.792164e-02	-9.996101e-01
1.376894e+01	-2.443218e-02	-9.997015e-01
1.376912e+01	-2.094242e-02	-9.997807e-01
1.376931e+01	-1.745241e-02	-9.998477e-01
1.376951e+01	-1.396218e-02	-9.999025e-01
1.376971e+01	-1.047178e-02	-9.999452e-01
1.376991e+01	-6.981260e-03	-9.999756e-01
1.377010e+01	-3.490651e-03	-9.999939e-01
1.378419e+01	-6.940145e-13	-1.000000e+00
1.378439e+01	3.490651e-03	-9.999939e-01
1.378457e+01	6.981260e-03	-9.999756e-01
1.378476e+01	1.047178e-02	-9.999452e-01
1.378495e+01	1.396218e-02	-9.999025e-01
1.378512e+01	1.745241e-02	-9.998477e-01
1.378529e+01	2.094242e-02	-9.997807e-01
1.378595e+01	2.443218e-02	-9.997015e-01
1.380014e+01	2.792164e-02	-9.996101e-01
1.380035e+01	3.141076e-02	-9.995066e-01
1.380054e+01	3.489950e-02	-9.993908e-01
1.380072e+01	3.838781e-02	-9.992629e-01
1.380090e+01	4.187565e-02	-9.991228e-01
1.380108e+01	4.536299e-02	-9.989706e-01
1.380126e+01	4.884977e-02	-9.988061e-01
1.380197e+01	5.233596e-02	-9.986295e-01
1.381591e+01	5.582150e-02	-9.984408e-01
1.381613e+01	5.930637e-02	-9.982398e-01
1.381630e+01	6.279052e-02	-9.980267e-01
1.381647e+01	6.627390e-02	-9.978015e-01
1.381663e+01	6.975647e-02	-9.975641e-01
1.381679e+01	7.323820e-02	-9.973145e-01
1.381695e+01	7.671903e-02	-9.970528e-01
1.381792e+01	8.019892e-02	-9.967789e-01
1.383110e+01	8.367784e-02	-9.964929e-01
1.383131e+01	8.715574e-02	-9.961947e-01
1.383151e+01	9.063258e-02	-9.958844e-01
1.383170e+01	9.410831e-02	-9.955620e-01
1.383188e+01	9.758290e-02	-9.952274e-01
1.383208e+01	1.010563e-01	-9.948807e-01
1.383224e+01	1.045285e-01	-9.945219e-01
1.384636e+01	1.079994e-01	-9.941510e-01
1.384665e+01	1.114689e-01	-9.937679e-01
1.384694e+01	1.149372e-01	-9.933728e-01
1.384739e+01	1.184040e-01	-9.929655e-01
1.384769e+01	1.218693e-01	-9.925462e-01
1.384796e+01	1.253332e-01	-9.921147e-01
1.384822e+01	1.287956e-01	-9.916712e-01
1.384845e+01	1.322564e-01	-9.912155e-01
1.386186e+01	1.357156e-01	-9.907478e-01
1.386213e+01	1.391731e-01	-9.902681e-01
1.386243e+01	1.426289e-01	-9.897762e-01
1.386313e+01	1.460830e-01	-9.892723e-01
1.386341e+01	1.495353e-01	-9.887564e-01
1.386377e+01	1.529858e-01	-9.882284e-01
1.386405e+01	1.564345e-01	-9.876883e-01
1.386430e+01	1.598812e-01	-9.871363e-01
1.387725e+01	1.633260e-01	-9.865722e-01
1.387747e+01	1.667687e-01	-9.859960e-01
1.387768e+01	1.702095e-01	-9.854079e-01
1.387789e+01	1.736482e-01	-9.848078e-01
1.387810e+01	1.770847e-01	-9.841956e-01
1.387830e+01	1.805191e-01	-9.835715e-01
1.387852e+01	1.839514e-01	-9.829353e-01
1.389321e+01	1.873813e-01	-9.822873e-01
1.389353e+01	1.908090e-01	-9.816272e-01
1.389385e+01	1.942344e-01	-9.809552e-01
1.389418e+01	1.976573e-01	-9.802712e-01
1.389452e+01	2.010779e-01	-9.795752e-01
1.389494e+01	2.044961e-01	-9.788674e-01
1.389529e+01	2.079117e-01	-9.781476e-01
1.389563e+01	2.113248e-01	-9.774159e-01
1.389620e+01	2.147353e-01	-9.766723e-01
1.390886e+01	2.181432e-01	-9.759168e-01
1.390915e+01	2.215485e-01	-9.751494e-01
1.390946e+01	2.249511e-01	-9.743701e-01
1.390977e+01	2.283509e-01	-9.735789e-01
1.391007e+01	2.317479e-01	-9.727759e-01
1.391039e+01	2.351421e-01	-9.719610e-01
1.391070e+01	2.385335e-01	-9.711343e-01
1.392410e+01	2.419219e-01	-9.702957e-01
1.392443e+01	2.453074e-01	-9.694453e-01
1.392477e+01	2.486899e-01	-9.685832e-01
1.392511e+01	2.520694e-01	-9.677092e-01
1.392544e+01	2.554458e-01	-9.668234e-01
1.392579e+01	2.588190e-01	-9.659258e-01
1.392615e+01	2.621892e-01	-9.650165e-01
1.392647e+01	2.655561e-01	-9.640954e-01
1.394042e+01	2.689198e-01	-9.631626e-01
1.394079e+01	2.722802e-01	-9.622180e-01
1.394118e+01	2.756374e-01	-9.612617e-01
1.394156e+01	2.789911e-01	-9.602937e-01
1.394194e+01	2.823415e-01	-9.593140e-01
1.394230e+01	2.856884e-01	-9.583226e-01
1.394267e+01	2.890318e-01	-9.573195e-01
1.394302e+01	2.923717e-01	-9.563048e-01
1.394408e+01	2.957081e-01	-9.552784e-01
1.395601e+01	2.990408e-01	-9.542403e-01
1.395621e+01	3.023699e-01	-9.531907e-01
1.395640e+01	3.056953e-01	-9.521294e-01
1.395660e+01	3.090170e-01	-9.510565e-01
1.395681e+01	3.123349e-01	-9.499721e-01
1.395701e+01	3.156490e-01	-9.488760e-01
1.395805e+01	3.189593e-01	-9.477684e-01
1.397170e+01	3.222657e-01	-9.466493e-01
1.397193e+01	3.255682e-01	-9.455186e-01
1.397215e+01	3.288666e-01	-9.443764e-01
1.397237e+01	3.321611e-01	-9.432227e-01
1.397259e+01	3.354516e-01	-9.420575e-01
1.397281e+01	3.387379e-01	-9.408808e-01
1.397304e+01	3.420201e-01	-9.396926e-01
1.397407e+01	3.452982e-01	-9.384930e-01
1.398779e+01	3.485720e-01	-9.372820e-01
1.398809e+01	3.518416e-01	-9.360595e-01
1.398841e+01	3.551070e-01	-9.348257e-01
1.398872e+01	3.583679e-01	-9.335804e-01
1.398903e+01	3.616246e-01	-9.323238e-01
1.398936e+01	3.648768e-01	-9.310558e-01
1.398967e+01	3.681246e-01	-9.297765e-01
1.399013e+01	3.713678e-01	-9.284858e-01
1.400320e+01	3.746066e-01	-9.271839e-01
1.400336e+01	3.778408e-01	-9.258706e-01
1.400352e+01	3.810704e-01	-9.245460e-01
1.400369e+01	3.842953e-01	-9.232102e-01
1.400385e+01	3.875156e-01	-9.218632e-01
1.400404e+01	3.907311e-01	-9.205049e-01
1.400419e+01	3.939419e-01	-9.191353e-01
1.401840e+01	3.971479e-01	-9.177546e-01
1.401858e+01	4.003490e-01	-9.163627e-01
1.401875e+01	4.035453e-01	-9.149597e-01
1.401892e+01	4.067366e-01	-9.135455e-01
1.401909e+01	4.099230e-01	-9.121201e-01
1.401927e+01	4.131044e-01	-9.106837e-01
1.401944e+01	4.162808e-01	-9.092361e-01
1.401998e+01	4.194521e-01	-9.077775e-01
1.403387e+01	4.226183e-01	-9.063078e-01
1.403419e+01	4.257793e-01	-9.048271e-01
1.403449e+01	4.289351e-01	-9.033353e-01
1.403479e+01	4.320857e-01	-9.018325e-01
1.403508e+01	4.352311e-01	-9.003188e-01
1.403536e+01	4.383711e-01	-8.987940e-01
1.403561e+01	4.415059e-01	-8.972584e-01
1.403604e+01	4.446352e-01	-8.957118e-01
1.404976e+01	4.477591e-01	-8.941542e-01
1.404991e+01	4.508775e-01	-8.925858e-01
1.405004e+01	4.539905e-01	-8.910065e-01
1.405016e+01	4.570979e-01	-8.894164e-01
1.405029e+01	4.601998e-01	-8.878154e-01
1.405042e+01	4.632960e-01	-8.862036e-01
1.405055e+01	4.663866e-01	-8.845810e-01
1.406548e+01	4.694716e-01	-8.829476e-01
1.406570e+01	4.725508e-01	-8.813035e-01
1.406591e+01	4.756242e-01	-8.796486e-01
1.406614e+01	4.786919e-01	-8.779830e-01
1.406634e+01	4.817537e-01	-8.763067e-01
1.406654e+01	4.848096e-01	-8.746197e-01
1.406675e+01	4.878597e-01	-8.729221e-01
1.406693e+01	4.909038e-01	-8.712138e-01
1.406804e+01	4.939419e-01	-8.694949e-01
1.408085e+01	4.969740e-01	-8.677655e-01
1.408117e+01	5.000000e-01	-8.660254e-01
1.408147e+01	5.030199e-01	-8.642748e-01
1.408175e+01	5.060338e-01	-8.625137e-01
1.408203e+01	5.090414e-01	-8.607420e-01
1.408228e+01	5.120429e-01	-8.589599e-01
1.408251e+01	5.150381e-01	-8.571673e-01
1.409688e+01	5.180270e-01	-8.553643e-01
1.409730e+01	5.210096e-01	-8.535508e-01
1.409771e+01	5.239859e-01	-8.517269e-01
1.409817e+01	5.269558e-01	-8.498927e-01
1.409853e+01	5.299193e-01	-8.480481e-01
1.409888e+01	5.328763e-01	-8.461932e-01
1.409920e+01	5.358268e-01	-8.443279e-01
1.409947e+01	5.387708e-01	-8.424524e-01
1.410007e+01	5.417082e-01	-8.405666e-01
1.411176e+01	5.446390e-01	-8.386706e-01
1.411214e+01	5.475632e-01	-8.367643e-01
1.411254e+01	5.504807e-01	-8.348479e-01
1.411293e+01	5.533915e-01	-8.329212e-01
1.411331e+01	5.562956e-01	-8.309845e-01
1.411365e+01	5.591929e-01	-8.290376e-01
1.411413e+01	5.620834e-01	-8.270806e-01
1.412740e+01	5.649670e-01	-8.251135e-01
1.412773e+01	5.678437e-01	-8.231364e-01
1.412808e+01	5.707136e-01	-8.211492e-01
1.412841e+01	5.735764e-01	-8.191520e-01
1.412874e+01	5.764323e-01	-8.171449e-01
1.412903e+01	5.792812e-01	-8.151278e-01
1.412930e+01	5.821230e-01	-8.131008e-01
1.413005e+01	5.849577e-01	-8.110638e-01
1.414275e+01	5.877853e-01	-8.090170e-01
1.414301e+01	5.906057e-01	-8.069603e-01
1.414327e+01	5.934189e-01	-8.048938e-01
1.414354e+01	5.962249e-01	-8.028175e-01
1.414381e+01	5.990236e-01	-8.007314e-01
1.414410e+01	6.018150e-01	-7.986355e-01
1.414439e+01	6.045991e-01	-7.965299e-01
1.415827e+01	6.073758e-01	-7.944146e-01
1.415855e+01	6.101452e-01	-7.922896e-01
1.415883e+01	6.129071e-01	-7.901550e-01
1.415911e+01	6.156615e-01	-7.880108e-01
1.415937e+01	6.184084e-01	-7.858569e-01
1.415963e+01	6.211478e-01	-7.836935e-01
1.415988e+01	6.238796e-01	-7.815205e-01
1.416013e+01	6.266038e-01	-7.793380e-01
1.417364e+01	6.293204e-01	-7.771460e-01
1.417385e+01	6.320293e-01	-7.749445e-01
1.417405e+01	6.347305e-01	-7.727336e-01
1.417427e+01	6.374240e-01	-7.705132e-01
1.417448e+01	6.401097e-01	-7.682835e-01
1.417469e+01	6.427876e-01	-7.660444e-01
1.417490e+01	6.454577e-01	-7.637960e-01
1.417596e+01	6.481199e-01	-7.615383e-01
1.419019e+01	6.507742e-01	-7.592713e-01
1.419038e+01	6.534206e-01	-7.569951e-01
1.419063e+01	6.560590e-01	-7.547096e-01
1.419084e+01	6.586895e-01	-7.524149e-01
1.419103e+01	6.613119e-01	-7.501111e-01
1.419122e+01	6.639262e-01	-7.477981e-01
1.419141e+01	6.665325e-01	-7.454760e-01
1.419198e+01	6.691306e-01	-7.431448e-01
1.420579e+01	6.717206e-01	-7.408046e-01
1.420599e+01	6.743024e-01	-7.384553e-01
1.420614e+01	6.768760e-01	-7.360971e-01
1.420630e+01	6.794413e-01	-7.337299e-01
